filename,title,author,date,date_start,date_end,citation
CASINST.xml,Institutionum liber secundus saecularium litterarum,"Cassiodorus, Aurelius",6th-8th century,500,799,chtmlCASINST.xml
PROTRAP2.xml,Tractatus practice de musica mensurabili ad modum italicorum,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROTRAP2.xml
MARLU15.xml,"Lucidarium, tractatus decimusquintus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU15.xml
UGODEC4.xml,"Declaratio musicae disciplinae, liber quartus",Ugolino Urbevetanis,15th century,1400,1499,chtmlUGODEC4.xml
BOEMUS1C_MCTC944.xml,"De institutione musica, liber primus","Boethius, Anicius Manlius Severinus",6th-8th century,500,799,chtmlBOEMUS1C_MCTC944.xml
UGOMUS.xml,Musica disciplina,Ugolino Urbevetanis,15th century,1400,1499,chtmlUGOMUS.xml
GERFRA.xml,Fragmenta de musica,Gerlandus,12th century,1100,1199,chtmlGERFRA.xml
GAFTM5.xml,"Theorica musice, liber quintus","Gaffurio, Franchino",15th century,1400,1499,chtmlGAFTM5.xml
ANORD_MLBL2145.xml,Regula discantus,Anonymous,14th century,1300,1399,chtmlANORD_MLBL2145.xml
ANOLIT.xml,Libellus tonarius,Anonymous,9th-11th century,800,1099,chtmlANOLIT.xml
KILDEO.xml,"De ortu et divisione philosophiae, Capitulum XVIII, De ortu et subiecto et proprio fine ac definitione","Kilwardby, Robert",13th century,1200,1299,chtmlKILDEO.xml
THEPAR.xml,De partitione licterarum monocordi,"Theatinus, Jacobus",15th century,1400,1499,chtmlTHEPAR.xml
SALMUS1.xml,"De musica, liber primus","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS1.xml
ANOOPAO.xml,[Octo principalia de arte organisandi],Anonymous,15th century,1400,1499,chtmlANOOPAO.xml
HEHESUM_MLBL2322.xml,Summula,Henricus Helene,14th century,1300,1399,chtmlHEHESUM_MLBL2322.xml
ANOINC.xml,Inchiriadon Uchubaldi Francigenae,Anonymous,9th-11th century,800,1099,chtmlANOINC.xml
VOGMUS.xml,Musicae rudimenta,"Vogelsang, Johannes",16th century,1500,1599,chtmlVOGMUS.xml
ANOEXC.xml,[Excerpta de consonantiis et de contrapuncto],Anonymous,15th century,1400,1499,chtmlANOEXC.xml
STAPMUS.xml,Elementa musicalia,"Faber Stapulensis, Jacobus",15th century,1400,1499,chtmlSTAPMUS.xml
ANOFRA7.xml,Fragmentum,Anonymous,15th century,1400,1499,chtmlANOFRA7.xml
JACSP2B.xml,"Speculum musicae, Liber secundus",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP2B.xml
ANOTRDM.xml,[Tractatulus de musica],Anonymous,13th century,1200,1299,chtmlANOTRDM.xml
ANODEP_MBAVB307.xml,De proportionibus,Anonymous,14th century,1300,1399,chtmlANODEP_MBAVB307.xml
ALIAMU.xml,Alia musica,Anonymous,9th-11th century,800,1099,chtmlALIAMU.xml
CAMDEM.xml,De musica mensurabili,Theodoricus de Campo,14th century,1300,1399,chtmlCAMDEM.xml
HERDEN.xml,De natura cantus ac miraculis vocis,Herbenus Traiectensis,15th century,1400,1499,chtmlHERDEN.xml
DESCOR.xml,Correspondance,"Descartes, René",17th century,1600,1699,chtmlDESCOR.xml
ANOSPE.xml,Species plani cantus sunt terdecim,Anonymous,15th century,1400,1499,chtmlANOSPE.xml
ANODDM.xml,De dimensione monocordi,Anonymous,9th-11th century,800,1099,chtmlANODDM.xml
ANOCAP.xml,[Capitulum de vocibus applicatis verbis],Anonymous,14th century,1300,1399,chtmlANOCAP.xml
MURSPE.xml,"Speculum musicae, Liber primus",Johannes de Muris,14th century,1300,1399,chtmlMURSPE.xml
ANOMOT.xml,Expositio de motu,Anonymous,12th century,1100,1199,chtmlANOMOT.xml
WILBREV_MOBB842.xml,Breviarium regulare musice,Willelmus,14th century,1300,1399,chtmlWILBREV_MOBB842.xml
ALIMUSI.xml,Alia musica,Anonymous,9th-11th century,800,1099,chtmlALIMUSI.xml
AUGDEM4.xml,"De musica, liber quartus","Augustinus, Aurelius",3rd-5th century,200,499,chtmlAUGDEM4.xml
ZAMLAM.xml,Ars musica,"Aegidius Zamorensis, Iohannes",14th century,1300,1399,chtmlZAMLAM.xml
ANOCMD.xml,Circa modum discantandi,Anonymous,14th century,1300,1399,chtmlANOCMD.xml
ANOPROL_MOBB842.xml,[De prolatione],Anonymous,14th century,1300,1399,chtmlANOPROL_MOBB842.xml
ANO3COMP_MPBN1512.xml,[Compendiolum artis veteris ac novae],Anonymous,14th century,1300,1399,chtmlANO3COMP_MPBN1512.xml
ANOCOM.xml,Compendium musicae mensurabilis artis antiquae,Anonymous,13th century,1200,1299,chtmlANOCOM.xml
AUGDEM5.xml,"De musica, liber quintus","Augustinus, Aurelius",3rd-5th century,200,499,chtmlAUGDEM5.xml
ISISEN.xml,Sententiae de musica,Isidorus Hispalensis,6th-8th century,500,799,chtmlISISEN.xml
ANOMETE.xml,Metrologus liber,Anonymous,14th century,1300,1399,chtmlANOMETE.xml
CARLCAN.xml,De cantu iubiliationis armonicae et utilitate eius,"Carlerius, Egidius",15th century,1400,1499,chtmlCARLCAN.xml
IERTDM1.xml,Tractatus de musica,Ieronimus de Moravia,13th century,1200,1299,chtmlIERTDM1.xml
ANOMETR.xml,Metrologus,Anonymous,14th century,1300,1399,chtmlANOMETR.xml
ANOINCOR.xml,De organo,Anonymous,9th-11th century,800,1099,chtmlANOINCOR.xml
ANOAMP.xml,Ars et modus pulsandi organa secundum modum novissimum inventum per magistros musicos modernos,Anonymous,14th century,1300,1399,chtmlANOAMP.xml
ANOFMUS_MSAVI44.xml,[Compendium secundum famosiores musicos],Anonymous,15th century,1400,1499,chtmlANOFMUS_MSAVI44.xml
MURCOM.xml,Compendium musicae practicae,Johannes de Muris,14th century,1300,1399,chtmlMURCOM.xml
BONBRE.xml,Brevis collectio artis musicae,Bonaventura da Brescia,15th century,1400,1499,chtmlBONBRE.xml
MURLIB.xml,Libellus cantus mensurabilis,Johannes de Muris,14th century,1300,1399,chtmlMURLIB.xml
MURARSD.xml,Ars discantus,Johannes de Muris,14th century,1300,1399,chtmlMURARSD.xml
JACSP2C.xml,"Speculum musicae, Liber secundus",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP2C.xml
ANOFRA6.xml,Ars musica,Anonymous,13th century,1200,1299,chtmlANOFRA6.xml
ANOPI_MOBB842.xml,[De proportionibus et de intervallis],Anonymous,14th century,1300,1399,chtmlANOPI_MOBB842.xml
ANOTRHO.xml,Opusculum de musica,Anonymous,15th century,1400,1499,chtmlANOTRHO.xml
ANOORI_MLBLL763.xml,De origine et effectu musice,Anonymous,15th century,1400,1499,chtmlANOORI_MLBLL763.xml
ISISENT_MBAVB307.xml,Sententiae de musica,Isidorus Hispalensis,6th-8th century,500,799,chtmlISISENT_MBAVB307.xml
ANOLEIP.xml,Introductorium musicae,Anonymous,16th century,1500,1599,chtmlANOLEIP.xml
ARNTRA.xml,Tractatulus de differentiis et generibus cantorum,Arnulphus de Sancto Gilleno,14th century,1300,1399,chtmlARNTRA.xml
ANOLIB.xml,Jesus. Libellus musicae adiscendae valde utilis et est dialogus. Discipulus et magister sunt locutores,Anonymous,15th century,1400,1499,chtmlANOLIB.xml
FRAACME_MPBN1666.xml,Ars cantus mensurabilis,Franco,13th century,1200,1299,chtmlFRAACME_MPBN1666.xml
ANO1279.xml,De expositione musice,Anonymous,13th century,1200,1299,chtmlANO1279.xml
SALMUS2.xml,"De musica, liber secundus","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS2.xml
ANO2VAL_MPBN1512.xml,[De valore notularum tam veteris quam novae artis],Anonymous,14th century,1300,1399,chtmlANO2VAL_MPBN1512.xml
CALVEX.xml,Exercitationes musicae duae,"Calvisius, Seth",17th century,1600,1699,chtmlCALVEX.xml
JACSP2A.xml,"Speculum musicae, Liber secundus",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP2A.xml
AGRRUD.xml,Rudimenta musices,"Agricola, Martinus",16th century,1500,1599,chtmlAGRRUD.xml
ANOFRA4.xml,De musica,Anonymous,15th century,1400,1499,chtmlANOFRA4.xml
JACSM7.xml,"Speculum musicae, Liber septimus",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSM7.xml
FULMIT.xml,Mitologiarum libri tres,"Fulgentius, Fabius Planciades",6th-8th century,500,799,chtmlFULMIT.xml
ANODIST_MLBLL763.xml,"Distinccio inter colores musicales, et armorum heroum",Anonymous,14th century,1300,1399,chtmlANODIST_MLBLL763.xml
TINEXP.xml,Expositio manus,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINEXP.xml
FRAARS.xml,Ars cantus mensurabilis,Franco,13th century,1200,1299,chtmlFRAARS.xml
FULMUS4.xml,"Musica, pars quarta",Adamus de Fulda,15th century,1400,1499,chtmlFULMUS4.xml
DONIDE_MBMID-32.xml,"Idea, sive designatio aliquot Operum, quae Ioannes Baptista Donius, partim absolvit, partim incepit","Doni, Giovanni Battista",17th century,1600,1699,chtmlDONIDE_MBMID-32.xml
ANOTRAC_MCBOLT1.xml,[Tractatus de musica],Anonymous,13th century,1200,1299,chtmlANOTRAC_MCBOLT1.xml
PETMUSM.xml,Musica mensurabilis,Petrus Picardus,13th century,1200,1299,chtmlPETMUSM.xml
SZYDMUS.xml,Musica,"Szydlow, Johannes de",15th century,1400,1499,chtmlSZYDMUS.xml
VERDMPV_MBAVB307.xml,Liber de musica,Johannes Verulus de Anagnia,14th century,1300,1399,chtmlVERDMPV_MBAVB307.xml
BERINS.xml,Institutio Sancti Bernardi abbatis Clareuallis quomodo cantare et psallere debeamus,Bernardus abbatis Clareuallis,12th century,1100,1199,chtmlBERINS.xml
ANOFRA.xml,Fragmenta musica,Anonymous,13th century,1200,1299,chtmlANOFRA.xml
BOENARSM_MVBM8-24.xml,Ars musice,"Boen, Johannes",14th century,1300,1399,chtmlBOENARSM_MVBM8-24.xml
AUGDEM6.xml,"De musica, liber sextus","Augustinus, Aurelius",3rd-5th century,200,499,chtmlAUGDEM6.xml
ANOCON.xml,Constitutiones capellae pontificiae,Anonymous,16th century,1500,1599,chtmlANOCON.xml
ANOMOV.xml,Expositio de motu,Anonymous,9th-11th century,800,1099,chtmlANOMOV.xml
TDMUS1_MOBB842.xml,"Musica, liber primus",Theinredus Doverensis,12th century,1100,1199,chtmlTDMUS1_MOBB842.xml
BOEMUS3C_MCTC944.xml,"De institutione musica, liber tertius","Boethius, Anicius Manlius Severinus",6th-8th century,500,799,chtmlBOEMUS3C_MCTC944.xml
ANOCAR.xml,Cartula de cantu plano,Anonymous,14th century,1300,1399,chtmlANOCAR.xml
IERTDM2.xml,Tractatus de musica,Ieronimus de Moravia,13th century,1200,1299,chtmlIERTDM2.xml
ANOSEQ.xml,Sequitur de synemenis,Anonymous,13th century,1200,1299,chtmlANOSEQ.xml
THEMUS.xml,Musica,Theogerus Metensis,9th-11th century,800,1099,chtmlTHEMUS.xml
GARDEM.xml,De musica mensurabili,Johannes de Garlandia,13th century,1200,1299,chtmlGARDEM.xml
SCHOPA.xml,"Opus aureum musicae, partes III et IV","Schanppecher, Melchior",16th century,1500,1599,chtmlSCHOPA.xml
ANOPHIL.xml,[Tractatus de musica],Anonymous,15th century,1400,1499,chtmlANOPHIL.xml
VERLIB.xml,Liber de musica,Johannes Verulus de Anagnia,14th century,1300,1399,chtmlVERLIB.xml
ISIDEMU.xml,De musica,Isidorus Hispalensis,6th-8th century,500,799,chtmlISIDEMU.xml
BOEMUS4C_MCTC944.xml,"De institutione musica, liber quartus","Boethius, Anicius Manlius Severinus",6th-8th century,500,799,chtmlBOEMUS4C_MCTC944.xml
ANOTDMM.xml,[Tractatus de musica mensurabili],Anonymous,15th century,1400,1499,chtmlANOTDMM.xml
FRAARSCM.xml,Ars cantus mensurabilis,Franco,13th century,1200,1299,chtmlFRAARSCM.xml
BERMAN.xml,Berkeley Manuscript,Anonymous,14th century,1300,1399,chtmlBERMAN.xml
ANOFRA5.xml,Tractatus de musica,Anonymous,12th century,1100,1199,chtmlANOFRA5.xml
QUAPRIA4_MLBL4909.xml,Quatuor Principalia IV,Anonymous,14th century,1300,1399,chtmlQUAPRIA4_MLBL4909.xml
MURMUSM_MMBAH165.xml,Musica speculativa,Johannes de Muris,14th century,1300,1399,chtmlMURMUSM_MMBAH165.xml
LIPDEM.xml,De musica et poetica opusculum in quo Conradolum Stangam prothonotarium apostolicum perpetua oratione alloquitur,"Lippus, junior, Raphael Brandolinus",16th century,1500,1599,chtmlLIPDEM.xml
PETMM_MPBN1666.xml,Musica mensurabilis,Petrus Picardus,13th century,1200,1299,chtmlPETMM_MPBN1666.xml
ANOLEU.xml,Tractatus de musica,Anonymous,15th century,1400,1499,chtmlANOLEU.xml
ANOMONT.xml,[Tractatus de organo],Anonymous,12th century,1100,1199,chtmlANOMONT.xml
SALMUS3.xml,"De musica, liber tertius","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS3.xml
ANODIS_MOBB842.xml,[De discantu],Anonymous,14th century,1300,1399,chtmlANODIS_MOBB842.xml
QUAPRIA3_MLBL4909.xml,Quatuor Principalia III,Anonymous,14th century,1300,1399,chtmlQUAPRIA3_MLBL4909.xml
ANOCOBR.xml,Commemoratio brevis de tonis et psalmis modulandis,Anonymous,9th-11th century,800,1099,chtmlANOCOBR.xml
MARLU2M_MMBAI20I.xml,"Lucidarium, tractatus secundus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU2M_MMBAI20I.xml
ANODM.xml,De modis musicis,Anonymous,9th-11th century,800,1099,chtmlANODM.xml
ANOHOL3_MVNB4774.xml,[Tractatus de musica cum glossis],Anonymous,15th century,1400,1499,chtmlANOHOL3_MVNB4774.xml
ANO4CMM.xml,Compendium musicae mensurabilis tam veteris quam novae artis,Anonymous,15th century,1400,1499,chtmlANO4CMM.xml
ANOIUX.xml,Iuxta artem conficiendi [compositiones],Anonymous,16th century,1500,1599,chtmlANOIUX.xml
PROPLA.xml,Plana musica,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROPLA.xml
GARINT.xml,Introductio musice,Magister de Garlandia,13th century,1200,1299,chtmlGARINT.xml
TINCOM.xml,Complexus effectuum musices,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINCOM.xml
DREPRA.xml,Praecepta musicae poeticae,"Dressler, Gallus",16th century,1500,1599,chtmlDREPRA.xml
ANOEMD.xml,De enquiriadis monocordi divisione,Anonymous,9th-11th century,800,1099,chtmlANOEMD.xml
JOHMUS.xml,Musica,Johannes Affligemensis,9th-11th century,800,1099,chtmlJOHMUS.xml
ODOORG.xml,Quomodo organistrum construatur,Odo,9th-11th century,800,1099,chtmlODOORG.xml
SALMUS7.xml,"De musica, liber septimus","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS7.xml
DYGONPRO.xml,Proportiones practicabiles secundum Gaffurium,"Dygon, John",16th century,1500,1599,chtmlDYGONPRO.xml
ANO4MUS.xml,[Musica],Anonymous 4,13th century,1200,1299,chtmlANO4MUS.xml
GUICHA.xml,Musica,Gui de Chalis,13th century,1200,1299,chtmlGUICHA.xml
MURARSC.xml,Ars contrapuncti,Johannes de Muris,14th century,1300,1399,chtmlMURARSC.xml
DISPOS.xml,Discantus positio vulgaris,Anonymous,13th century,1200,1299,chtmlDISPOS.xml
PAULARSA.xml,Ars ad adiscendum contrapunctum,Paulus de Florentia,15th century,1400,1499,chtmlPAULARSA.xml
ANOARSMU.xml,[Ars musica],Anonymous,13th century,1200,1299,chtmlANOARSMU.xml
ANOFRAP.xml,[Fragmentum de proportionibus],Anonymous,14th century,1300,1399,chtmlANOFRAP.xml
PETCOM.xml,Compendium de discantu mensurabili,Petrus dictus Palma ociosa,14th century,1300,1399,chtmlPETCOM.xml
GROTHE.xml,Theoria,Johannes de Grocheo,14th century,1300,1399,chtmlGROTHE.xml
ABGUREG.xml,Regulae organi,Abbot Guido,12th century,1100,1199,chtmlABGUREG.xml
PAULARS.xml,Ars ad discantandum contrapunctum,Paulus de Florentia,15th century,1400,1499,chtmlPAULARS.xml
VITARN.xml,Ars nova,Philippe de Vitry,14th century,1300,1399,chtmlVITARN.xml
MARELE.xml,Elementorum musices practicae,"Martin, Claude",16th century,1500,1599,chtmlMARELE.xml
ANODC_MOBB842.xml,Diverse conclusiones,Anonymous,14th century,1300,1399,chtmlANODC_MOBB842.xml
ODIDES.xml,De speculatione musice,"Odington, Walter",14th century,1300,1399,chtmlODIDES.xml
BEUERO2.xml,Erotematum musicae liber secundus,"Beurhusius, Fredericus",16th century,1500,1599,chtmlBEUERO2.xml
QUECOM.xml,Commentary on De vita et honestate clericorum of Pope John XXII,"Quevedo, Bartolomé de",16th century,1500,1599,chtmlQUECOM.xml
FULMUS1.xml,"Musica, pars prima",Adamus de Fulda,15th century,1400,1499,chtmlFULMUS1.xml
TINLIB.xml,Liber imperfectionum notarum musicalium,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINLIB.xml
ANODFC.xml,De formatione contrapuncti tales dantur regulae,Anonymous,15th century,1400,1499,chtmlANODFC.xml
FRURIT.xml,Rythmimachia,Frutolfus,12th century,1100,1199,chtmlFRURIT.xml
ANO2TRDM.xml,Tractatus de musica,Anonymous II,12th century,1100,1199,chtmlANO2TRDM.xml
MARBRE.xml,Brevis compilatio in arte musicae mensuratae,Marchetus de Padua,14th century,1300,1399,chtmlMARBRE.xml
ANOCMB.xml,Commemoratio brevis de tonis et psalmis modulandis,Anonymous,9th-11th century,800,1099,chtmlANOCMB.xml
DISVUL.xml,Discantus vulgaris positio,Anonymous,13th century,1200,1299,chtmlDISVUL.xml
AUGDEM2.xml,"De musica, liber secundus","Augustinus, Aurelius",3rd-5th century,200,499,chtmlAUGDEM2.xml
ANOCMU.xml,Compendium musices,Anonymous,16th century,1500,1599,chtmlANOCMU.xml
MURAD.xml,Ars discantus data a Magistro Iohanne de Muris abbreviando,Johannes de Muris,14th century,1300,1399,chtmlMURAD.xml
ANODIV_MOBB842.xml,De divisione monacordi,Anonymous,14th century,1300,1399,chtmlANODIV_MOBB842.xml
AUGDEM3.xml,"De musica, liber tertius","Augustinus, Aurelius",3rd-5th century,200,499,chtmlAUGDEM3.xml
TALLEC.xml,Lectura,"Tallanderius, Petrus",15th century,1400,1499,chtmlTALLEC.xml
ANOOXO.xml,Commentum in musicam Boethii,Anonymous,14th century,1300,1399,chtmlANOOXO.xml
CASTRAM_MMBAI20I.xml,Tractatus de diversis figuris,Philippus de Caserta,14th century,1300,1399,chtmlCASTRAM_MMBAI20I.xml
ANO1DEM.xml,De musica antiqua et nova,Anonymous I,14th century,1300,1399,chtmlANO1DEM.xml
ANOTOT_MSAVI44.xml,[Tractatus de octo tonis],Anonymous,15th century,1400,1499,chtmlANOTOT_MSAVI44.xml
TINTRAP.xml,Tractatus super punctis musicalibus,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINTRAP.xml
ANOMOD.xml,Modus cantandi in mensuralibus,Anonymous,15th century,1400,1499,chtmlANOMOD.xml
ANODESA_MLBLL763.xml,Monachus quidam de Sherbourn talem musicam profert de Sancta Maria Magdalene,Anonymous,14th century,1300,1399,chtmlANODESA_MLBLL763.xml
HERSPE.xml,Musica speculativa,"Heritius, Erasmus",15th century,1400,1499,chtmlHERSPE.xml
ODORHY.xml,Regulae de rhythmimachia,Odo,9th-11th century,800,1099,chtmlODORHY.xml
TINTRALT.xml,Tractatus alterationum,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINTRALT.xml
AUREPI.xml,Musica disciplina,Aurelianus Reomensis,9th-11th century,800,1099,chtmlAUREPI.xml
AQUARS.xml,Ars musice,"Aquinas [Ps.], Thomas",13th century,1200,1299,chtmlAQUARS.xml
GAFEXT.xml,Extractus parvus musice,"Gaffurio, Franchino",15th century,1400,1499,chtmlGAFEXT.xml
MURDEN.xml,"De numeris, qui musicas retinent consonantias, secundum Ptolomaeum de Parisius",Johannes de Muris,14th century,1300,1399,chtmlMURDEN.xml
ANO5ARS.xml,Ars cantus mensurabilis,Anonymous V,15th century,1400,1499,chtmlANO5ARS.xml
FRORER.xml,Rerum musicarum opusculum rarum ac insigne,"Frosch, Johannes",16th century,1500,1599,chtmlFRORER.xml
JACSP3A.xml,"Speculum musicae, Liber tertius",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP3A.xml
VITARSN.xml,Ars nova,Philippe de Vitry,14th century,1300,1399,chtmlVITARSN.xml
AARIH1.xml,"Libri tres de institutione harmonica, liber primus","Aaron, Petrus",16th century,1500,1599,chtmlAARIH1.xml
MARLU1M_MMBAI20I.xml,"Lucidarium, tractatus primus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU1M_MMBAI20I.xml
CASAPO.xml,Apologia musices tam vocalis quam instrumentalis et mixtae,"Case, John",16th century,1500,1599,chtmlCASAPO.xml
RHAENC.xml,Enchiridion utriusque musicae practicae,"Rhau, Georg",16th century,1500,1599,chtmlRHAENC.xml
ANOQM.xml,De musica,Anonymous,13th century,1200,1299,chtmlANOQM.xml
MAUDEU.xml,"De universo, liber XVIII, caput IV",Rabanus Maurus,9th-11th century,800,1099,chtmlMAUDEU.xml
FRACOMO_MOBB842.xml,Compendium discantus,Franco,13th century,1200,1299,chtmlFRACOMO_MOBB842.xml
SALMUS6.xml,"De musica, liber sextus","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS6.xml
VANREM.xml,Recanetum de musica aurea,"Vanneo, Stephano",16th century,1500,1599,chtmlVANREM.xml
GUIARS8.xml,Ars musicorum liber VIII,Guillermus de Podio,15th century,1400,1499,chtmlGUIARS8.xml
ANOHOL6B_MVNB4774.xml,[Opusculum de musica ex traditione Iohannis Hollandrini],Anonymous,15th century,1400,1499,chtmlANOHOL6B_MVNB4774.xml
ISINST.xml,Institutionum disciplinae,Isidorus Hispalensis,6th-8th century,500,799,chtmlISINST.xml
PROSPEC.xml,Musica speculativa,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROSPEC.xml
AURMUSD.xml,Musica disciplina,Aurelianus Reomensis,9th-11th century,800,1099,chtmlAURMUSD.xml
ANORCC.xml,[Regulae cantandi contrapunctum],Anonymous,15th century,1400,1499,chtmlANORCC.xml
ANO3COM.xml,Compendiolum artis veteris ac novae,Anonymous III,14th century,1300,1399,chtmlANO3COM.xml
ORIPRA.xml,Practicae musicae utriusque praecepta brevia,"Oridryus, Johannes",16th century,1500,1599,chtmlORIPRA.xml
ANO3FRA.xml,Fragmentum musices,Anonymous III,12th century,1100,1199,chtmlANO3FRA.xml
MAUMUS.xml,De origine rerum,Rabanus Maurus,9th-11th century,800,1099,chtmlMAUMUS.xml
VITLIBM.xml,Liber musicalium,Philippe de Vitry,14th century,1300,1399,chtmlVITLIBM.xml
ANOSPEG.xml,Liber specierum,Anonymous,9th-11th century,800,1099,chtmlANOSPEG.xml
PROPAR.xml,Parvus tractatulus de modo monacordum dividendi,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROPAR.xml
ANOCOMM.xml,Compendium musicae mensurabilis artis antiquae,Anonymous,13th century,1200,1299,chtmlANOCOMM.xml
SALMUS4.xml,"De musica, liber quartus","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS4.xml
THEMUSI.xml,Musica,Theogerus Metensis,9th-11th century,800,1099,chtmlTHEMUSI.xml
BOEMUS2C_MCTC944.xml,"De institutione musica, liber secundus","Boethius, Anicius Manlius Severinus",6th-8th century,500,799,chtmlBOEMUS2C_MCTC944.xml
OLIBREV.xml,[Breviarium de musica] and [Versus monocordi],Oliva de Ripoll,9th-11th century,800,1099,chtmlOLIBREV.xml
JOHPALM_MMBAI20I.xml,Palma choralis,Johannes de Olomons,15th century,1400,1499,chtmlJOHPALM_MMBAI20I.xml
ANOFRA2.xml,Fragmenta musica,Anonymous,12th century,1100,1199,chtmlANOFRA2.xml
AARIH3.xml,"Libri tres de institutione harmonica, liber tertius","Aaron, Petrus",16th century,1500,1599,chtmlAARIH3.xml
QUAPRIA2_MLBL4909.xml,Quatuor Principalia II,Anonymous,14th century,1300,1399,chtmlQUAPRIA2_MLBL4909.xml
TININV.xml,De inventione et usu musicae,"Tinctoris, Johannes",15th century,1400,1499,chtmlTININV.xml
BEUERO1.xml,Erotematum musicae liber primus,"Beurhusius, Fredericus",16th century,1500,1599,chtmlBEUERO1.xml
FULMUS2.xml,"Musica, pars secunda",Adamus de Fulda,15th century,1400,1499,chtmlFULMUS2.xml
ANO2TDM.xml,Tractatus de musica,Anonymous II,12th century,1100,1199,chtmlANO2TDM.xml
HOTEXC.xml,Excitatio quaedam musicae artis per refutationem,"Hothby, Johannes",15th century,1400,1499,chtmlHOTEXC.xml
TINLIMP.xml,Liber imperfectionum notarum musicalium,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINLIMP.xml
TRADEM.xml,Tractatus de musica figurata et de contrapuncto ab anonymo auctore,Anonymous,15th century,1400,1499,chtmlTRADEM.xml
TINTRAR.xml,Tractatus de regulari valore notarum,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINTRAR.xml
GARDEMP.xml,De musica mensurabili positio,Johannes de Garlandia,13th century,1200,1299,chtmlGARDEMP.xml
MURMSPEB_MBBR1457.xml,Musica speculativa,Johannes de Muris,14th century,1300,1399,chtmlMURMSPEB_MBBR1457.xml
ARIMU.xml,Musica,Aribo,9th-11th century,800,1099,chtmlARIMU.xml
AUGDEM1.xml,"De musica, liber primus","Augustinus, Aurelius",3rd-5th century,200,499,chtmlAUGDEM1.xml
CICNM.xml,Nova musica,"Ciconia, Johannes",15th century,1400,1499,chtmlCICNM.xml
ODORH.xml,Regulae de rhythmimachia,Odo,9th-11th century,800,1099,chtmlODORH.xml
ANODEM.xml,De musica mensurabili,Anonymous,14th century,1300,1399,chtmlANODEM.xml
FINEPI.xml,Epithoma musice instrumentalis ad omnimodam Hemispherii seu Luthine et theoricam et practicam,"Finé, Oronce",16th century,1500,1599,chtmlFINEPI.xml
WOLDEM.xml,De musica,"Wolterstorpius, Joachimus",16th century,1500,1599,chtmlWOLDEM.xml
ANO2TRA.xml,Tractatus de discantu,Anonymous 2,13th century,1200,1299,chtmlANO2TRA.xml
ANO1OMN.xml,[Tractatulus de notis],Anonymous,14th century,1300,1399,chtmlANO1OMN.xml
FULMUS3.xml,"Musica, pars tertia",Adamus de Fulda,15th century,1400,1499,chtmlFULMUS3.xml
GUIRR.xml,Regulae rhythmicae in antiphonarii sui prologum prolatae,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIRR.xml
AARIH2.xml,"Libri tres de institutione harmonica, liber secundus","Aaron, Petrus",16th century,1500,1599,chtmlAARIH2.xml
MARCOM.xml,[Compendium],Marchetus de Padua,14th century,1300,1399,chtmlMARCOM.xml
JACSP3B.xml,"Speculum musicae, Liber tertius",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP3B.xml
ANOFRA3.xml,Fragmenta musica,Anonymous,12th century,1100,1199,chtmlANOFRA3.xml
BURMUSX.xml,"Musices opusculum, tractatus secundus, capitulum VI","Burtius, Nicolaus",15th century,1400,1499,chtmlBURMUSX.xml
GUIMICRO.xml,Micrologus,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIMICRO.xml
SALMUS5.xml,"De musica, liber quintus","Salinas, Franciscus",16th century,1500,1599,chtmlSALMUS5.xml
TORTRIL_MLBL2145.xml,Trianguli et scuti declaratio,"Torkesey, Johannes",14th century,1300,1399,chtmlTORTRIL_MLBL2145.xml
ANOMONR.xml,Monochordi mensura,Anonymous,9th-11th century,800,1099,chtmlANOMONR.xml
BIANTRI_MBMIBM32.xml,De Tribus Generibus Instrumentorum Musicae Veterum Organicae,"Bianchini, Francesco",17th century,1600,1699,chtmlBIANTRI_MBMIBM32.xml
